matrix,blob_area,blob_centroid_x,blob_centroid_y,blob_angle,label
"[[ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",379.5,16.023715415019762,17.492314448836186,78.11134243011475,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  1.]
 [ 1.  1.  1.  1.]]",428.0,16.912383177570092,15.252725856697818,90.0,3
"[[ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",357.0,18.638188608776844,13.600840336134453,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",391.5,15.51255853554704,16.45381013197105,87.39743781089783,2
"[[ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",356.5,16.904160822814397,16.085086489013555,90.0,3
"[[ 0.  1.  1.  1.]
 [ 1.  1.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  0.  0.]]",305.5,13.219312602291327,13.011456628477905,90.0,5
"[[ 0.  1.  1.  0.]
 [ 1.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",380.0,15.130263157894737,17.49078947368421,90.0,6
"[[ 0.  1.  1.  0.]
 [ 1.  1.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]]",352.5,12.596690307328604,14.443971631205674,-76.50426483154297,5
"[[ 0.  1.  1.  1.]
 [ 0.  0.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",332.5,16.444110275689223,14.075187969924812,-83.2901611328125,7
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",454.5,15.059772643931058,14.69123579024569,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",333.0,14.592592592592592,13.591591591591591,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",505.5,16.090009891196836,15.548302011210023,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",322.5,15.994315245478035,17.06046511627907,90.0,2
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",549.0,15.241347905282332,15.580145719489982,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",436.0,16.368119266055047,14.085244648318042,90.0,9
"[[ 0.  1.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",389.0,14.604113110539846,18.414738646101114,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",336.5,13.718177315502722,14.458642892521048,90.0,5
"[[ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",335.5,17.934426229508198,13.596621957277693,90.0,7
"[[ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",310.5,18.13472893183038,15.565217391304348,85.76360559463501,1
"[[ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",338.5,14.82274741506647,16.850320039389462,87.1375949382782,2
"[[ 1.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",362.5,15.050114942528735,16.205057471264368,87.3974380493164,2
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",528.0,15.041035353535353,15.263888888888888,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",410.0,15.752845528455284,18.14430894308943,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]]",368.0,17.522192028985504,14.759510869565217,90.0,9
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]]",365.5,13.420428636570906,15.708618331053351,75.06858158111572,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",389.5,16.817287120239623,14.787762088147197,90.0,5
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",393.5,17.606946209233374,14.60864040660737,90.0,3
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",379.0,16.207563764291994,14.350483729111696,90.0,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",450.0,14.738518518518518,15.356666666666667,90.0,1
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",377.5,14.025165562913907,12.446799116997791,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",407.5,15.662985685071574,17.07484662576687,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",406.5,15.805248052480524,16.51168511685117,90.0,2
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",410.5,14.93828664230613,14.771010962241169,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",417.0,16.778976818545164,16.359712230215827,90.0,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",356.5,17.60822814399252,19.01636278634876,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",392.0,15.941326530612244,16.142857142857142,90.0,2
"[[ 0.  1.  1.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",346.5,18.018278018278018,14.09042809042809,90.0,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",447.5,16.363500931098695,17.188081936685286,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",520.0,15.760576923076924,15.207051282051282,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",469.5,16.344337948171813,17.17394391196308,71.56505012512207,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",404.0,16.988861386138613,15.761963696369635,90.0,3
"[[ 0.  1.  0.  0.]
 [ 1.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",345.0,15.109178743961351,17.705797101449274,77.47119140625,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",358.0,15.539106145251397,17.93854748603352,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",527.0,15.402593295382667,15.949399114484502,90.0,0
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",367.5,14.847619047619048,14.02267573696145,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",354.5,15.81805359661495,15.262341325811,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]]",346.0,17.265414258188823,14.78757225433526,90.0,3
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",386.0,18.216321243523318,12.300518134715025,90.0,9
"[[ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",418.5,16.39346873755476,18.62962962962963,90.0,4
"[[ 0.  0.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  1.  1.]]",367.0,17.60535876475931,14.759309718437782,87.51044726371765,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",322.0,14.35455486542443,14.700310559006212,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",314.5,15.895071542130365,14.222045574986751,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",446.0,15.915171898355753,15.51083707025411,90.0,8
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",420.5,16.525564803804993,13.475624256837099,83.99099397659302,9
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",422.5,15.752662721893492,18.101775147928993,90.0,6
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",543.0,15.35451197053407,15.081645181092695,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",315.5,14.578446909667194,15.93132593766508,90.0,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",374.5,16.426791277258566,14.893190921228305,86.8201699256897,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",454.5,15.988265493215987,16.251925192519252,84.28940677642822,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",507.5,15.478817733990148,15.047290640394088,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",461.0,15.715473608098335,16.926608821402745,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",375.5,16.415002219263204,15.701287172658677,87.39743781089783,3
"[[ 0.  0.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 1.  1.  1.  1.]
 [ 0.  0.  1.  0.]]",391.5,16.897403150276713,15.071519795657727,90.0,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",385.5,16.313878080415044,15.847816688283613,87.70938992500305,3
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  0.  0.]]",375.5,15.197070572569906,14.201065246338215,90.0,7
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",539.5,15.415817114612294,15.141797961075069,90.0,0
"[[ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",338.5,17.39832594780896,13.222550467749876,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",509.0,15.212508185985591,15.220039292730846,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",414.5,15.782870928829915,17.058303176517892,90.0,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",354.0,15.153013182674197,14.934086629001882,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",323.5,15.672849046883048,13.953116950025759,-87.79740142822266,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",456.5,15.546549835706463,15.406717780211755,86.18592548370361,1
"[[ 0.  1.  0.  0.]
 [ 0.  1.  0.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",400.5,14.851019558884726,18.739908447773615,90.0,6
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  0.  0.]]",400.5,13.808988764044944,14.405326674989595,90.0,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]]",325.0,16.166666666666664,15.152307692307692,79.21570205688477,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",380.0,15.049122807017543,14.469298245614034,-48.012786865234375,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",427.5,17.57231968810916,15.52514619883041,90.0,9
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",390.5,14.994878361075545,13.69355527102006,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 1.  1.  0.  1.]
 [ 0.  1.  1.  0.]]",534.0,16.214107365792756,16.155742821473158,90.0,0
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",423.0,15.225768321513002,13.676910953506697,90.0,7
"[[ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",330.5,16.32879475542108,16.77508825012607,-57.2647705078125,4
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",595.5,15.636999720123145,15.837671424573186,90.0,0
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",521.0,15.620601407549584,16.30934101087652,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",408.5,16.289269685842513,14.621787025703794,90.0,9
"[[ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",412.5,16.18060606060606,14.036767676767676,83.65980911254883,3
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",378.5,17.92646411272567,12.720827829150153,90.0,9
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",424.5,17.693364742834707,13.207302709069493,-81.8698959350586,9
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",436.0,16.00420489296636,17.753440366972477,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  0.  0.]]",354.5,12.979313587212035,13.842501175364362,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",439.5,15.285551763367463,15.543041334850207,90.0,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",438.5,14.998099581908019,15.504370961611553,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",309.0,15.201186623516719,15.915857605177994,81.02737331390381,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",321.0,14.840083073727932,15.32969885773624,90.0,4
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",328.0,16.879065040650406,13.445630081300811,90.0,7
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",482.0,15.467150760719225,15.839557399723374,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",346.5,16.49013949013949,18.44059644059644,68.19859313964844,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",393.5,15.522659889877168,18.047013977128337,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",343.0,16.09475218658892,15.494169096209912,90.0,1
"[[ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]]",353.0,17.208687440982057,12.81728045325779,-85.2363510131836,4
"[[ 0.  1.  1.  0.]
 [ 1.  1.  0.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",463.5,14.790722761596548,17.95505213951816,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",401.5,15.988376919883768,15.38522208385222,79.21570205688477,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",384.5,15.58690940615518,17.903337667967055,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",480.0,14.979166666666666,16.539583333333333,86.8201699256897,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",328.5,16.312531709791983,13.380517503805175,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  0.]]",410.5,16.889159561510354,13.97198538367844,85.60129451751709,9
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  0.  1.]
 [ 0.  1.  1.  1.]]",592.0,15.92652027027027,15.942849099099098,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",308.0,16.028138528138527,13.683982683982682,87.70938992500305,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",373.0,15.532618409294011,14.142984807864163,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  0.  0.]]",352.5,15.594326241134752,14.768794326241135,87.70938992500305,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",322.5,16.476485788113692,13.555555555555554,85.23635816574097,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",332.5,16.593984962406015,16.05263157894737,90.0,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",469.5,15.072062477813276,15.397941072062476,90.0,8
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",360.5,16.890892279241793,13.429033749422096,82.87498331069946,7
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]]",412.5,16.585454545454546,13.022626262626263,90.0,7
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",555.0,15.347147147147146,15.231231231231229,90.0,0
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",536.5,15.654240447343895,15.378689033861447,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  1.]]",339.5,16.901816396661754,16.301423662248403,85.03025960922241,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]]",341.5,14.036115178135676,17.351390922401173,90.0,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",387.5,16.31956989247312,15.929462365591396,90.0,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",457.0,15.869073668854849,14.4981765134938,90.0,4
"[[ 0.  1.  1.  0.]
 [ 1.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",339.5,14.782032400589102,15.2513500245459,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  0.  0.]]",385.0,15.481818181818182,14.775757575757574,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",310.0,16.83010752688172,15.17258064516129,79.21570205688477,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  1.]]",360.5,19.072584373555244,15.08876560332871,90.0,9
"[[ 1.  1.  0.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]]",349.0,13.822827125119387,16.695319961795605,81.46923446655273,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 1.  1.  0.  0.]]",341.5,14.968277208394337,14.568570034163004,90.0,7
"[[ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  0.  1.  1.]
 [ 0.  1.  1.  1.]]",369.5,17.987370320252595,15.746955345060893,87.39743781089783,3
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",588.5,15.719059756442933,15.74907958085528,90.0,0
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",395.0,15.961603375527426,16.499156118143457,86.8201699256897,3
"[[ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]]",383.0,17.677980852915578,13.935161009573541,90.0,3
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",337.0,15.354104846686448,17.550445103857566,75.46554565429688,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",521.5,15.98529881751358,15.961009907318632,90.0,0
"[[ 0.  0.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",359.0,15.615598885793872,18.341689879294336,-84.2894058227539,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",448.0,14.419642857142858,15.09188988095238,90.0,1
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",376.0,15.477836879432623,14.596631205673757,90.0,8
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  1.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",533.0,15.227016885553471,14.969355847404627,90.0,0
"[[ 1.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",383.0,14.464751958224543,16.943864229765012,90.0,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  0.  1.  0.]
 [ 0.  1.  1.  1.]]",348.5,16.28598756575801,16.625538020086083,85.03025960922241,2
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",334.5,14.637767812655705,15.440458395615345,90.0,5
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  0.]]",331.5,14.507792860734037,15.267471091000502,-66.37062072753906,4
"[[ 0.  1.  1.  0.]
 [ 0.  1.  0.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]]",410.5,15.584246853430775,17.77101096224117,90.0,6
"[[ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  1.]
 [ 0.  1.  1.  0.]]",541.0,15.726432532347504,15.670363524337645,90.0,0
"[[ 0.  1.  1.  0.]
 [ 1.  1.  1.  0.]
 [ 0.  1.  1.  0.]
 [ 0.  1.  1.  1.]]",401.0,16.016625103906897,16.37946799667498,68.19859313964844,2
